,datetime,T,Po,P,Pa,U,Ff,ff10,VV,Td
268,2016-01-12 06:00:00,17.3,758.7,762.8,-0.1,762.8,6.0,8.0,40.0,12.1
269,2016-01-12 07:00:00,17.3,758.7,762.8,-0.1,762.8,6.0,8.0,40.0,12.1
270,2016-01-12 08:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
271,2016-01-12 09:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
272,2016-01-12 10:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
273,2016-01-12 11:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
274,2016-01-12 12:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
275,2016-01-12 13:00:00,20.6,760.3,764.4,1.6,764.4,8.0,10.0,30.0,12.3
276,2016-01-12 14:00:00,24.5,759.9,763.9,-0.003512219083875732,763.9,11.0,14.0,30.0,12.0
277,2016-01-12 15:00:00,24.5,759.9,763.9,-0.003512219083875732,763.9,11.0,14.0,30.0,12.0
278,2016-01-12 16:00:00,24.5,759.9,763.9,-0.003512219083875732,763.9,11.0,14.0,30.0,12.0
279,2016-01-12 17:00:00,22.2,759.5,763.6,-0.4,763.6,11.0,15.0,30.0,12.0
280,2016-01-12 18:00:00,22.2,759.5,763.6,-0.4,763.6,11.0,15.0,30.0,12.0
281,2016-01-12 19:00:00,22.2,759.5,763.6,-0.4,763.6,11.0,15.0,30.0,12.0
282,2016-01-12 20:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
283,2016-01-12 21:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
284,2016-01-12 22:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
285,2016-01-12 23:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
286,2016-01-13 00:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
287,2016-01-13 01:00:00,19.1,759.7,763.8,0.2,763.8,10.0,12.0,30.0,13.7
288,2016-01-13 02:00:00,23.5,753.6,757.6,-0.2,757.6,3.0,6.0,40.0,17.2
289,2016-01-13 03:00:00,23.5,753.6,757.6,-0.2,757.6,3.0,6.0,40.0,17.2
290,2016-01-13 04:00:00,23.5,753.6,757.6,-0.2,757.6,3.0,6.0,40.0,17.2
291,2016-01-13 05:00:00,22.5,753.3,757.3,-0.3,757.3,6.0,9.0,40.0,17.6
292,2016-01-13 06:00:00,22.5,753.3,757.3,-0.3,757.3,6.0,9.0,40.0,17.6
293,2016-01-13 07:00:00,22.5,753.3,757.3,-0.3,757.3,6.0,9.0,40.0,17.6
294,2016-01-13 08:00:00,24.3,754.5,758.6,1.2,758.6,10.0,13.0,40.0,18.5
295,2016-01-13 09:00:00,24.3,754.5,758.6,1.2,758.6,10.0,13.0,40.0,18.5
296,2016-01-13 10:00:00,24.3,754.5,758.6,1.2,758.6,10.0,13.0,40.0,18.5
297,2016-01-13 11:00:00,28.2,754.0,758.1,-0.5,758.1,10.0,14.0,30.0,18.7
298,2016-01-13 12:00:00,28.2,754.0,758.1,-0.5,758.1,10.0,14.0,30.0,18.7
299,2016-01-13 13:00:00,28.2,754.0,758.1,-0.5,758.1,10.0,14.0,30.0,18.7
300,2016-01-13 14:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
301,2016-01-13 15:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
302,2016-01-13 16:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
303,2016-01-13 17:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
304,2016-01-13 18:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
305,2016-01-13 19:00:00,26.5,753.7,757.6,-0.3,757.6,15.0,19.0,30.0,18.5
306,2016-01-13 20:00:00,21.3,755.6,759.7,-0.003512219083875732,759.7,12.0,14.0,30.0,17.9
307,2016-01-13 21:00:00,21.3,755.6,759.7,-0.003512219083875732,759.7,12.0,14.0,30.0,17.9
308,2016-01-13 22:00:00,21.3,755.6,759.7,-0.003512219083875732,759.7,12.0,14.0,30.0,17.9
309,2016-01-13 23:00:00,20.4,756.4,760.5,0.8,760.5,11.0,13.0,20.0,17.6
310,2016-01-14 00:00:00,20.4,756.4,760.5,0.8,760.5,11.0,13.0,20.0,17.6
311,2016-01-14 01:00:00,20.4,756.4,760.5,0.8,760.5,11.0,13.0,20.0,17.6
312,2016-01-14 02:00:00,19.8,756.0,760.1,-0.4,760.1,12.0,15.0,20.0,16.3
313,2016-01-14 03:00:00,19.8,756.0,760.1,-0.4,760.1,12.0,15.0,20.0,16.3
314,2016-01-14 04:00:00,19.8,756.0,760.1,-0.4,760.1,12.0,15.0,20.0,16.3
315,2016-01-14 05:00:00,18.7,756.1,760.3,0.1,760.3,10.0,12.0,20.0,14.9
316,2016-01-14 06:00:00,18.7,756.1,760.3,0.1,760.3,10.0,12.0,20.0,14.9
317,2016-01-14 07:00:00,18.7,756.1,760.3,0.1,760.3,10.0,12.0,20.0,14.9
318,2016-01-14 08:00:00,21.2,756.7,760.7,0.6,760.7,8.0,10.0,40.0,13.8
319,2016-01-14 09:00:00,21.2,756.7,760.7,0.6,760.7,8.0,10.0,40.0,13.8
320,2016-01-14 10:00:00,21.2,756.7,760.7,0.6,760.7,8.0,10.0,40.0,13.8
321,2016-01-14 11:00:00,24.5,756.3,760.3,-0.4,760.3,12.0,13.0,40.0,12.7
322,2016-01-14 12:00:00,24.5,756.3,760.3,-0.4,760.3,12.0,13.0,40.0,12.7
323,2016-01-14 13:00:00,24.5,756.3,760.3,-0.4,760.3,12.0,13.0,40.0,12.7
324,2016-01-14 14:00:00,24.5,755.7,759.7,-0.6,759.7,12.0,17.0,40.0,12.5
325,2016-01-14 15:00:00,24.5,755.7,759.7,-0.6,759.7,12.0,17.0,40.0,12.5
326,2016-01-14 16:00:00,24.5,755.7,759.7,-0.6,759.7,12.0,17.0,40.0,12.5
327,2016-01-14 17:00:00,25.0,754.4,758.4,-1.3,758.4,12.0,16.0,40.0,13.6
328,2016-01-14 18:00:00,25.0,754.4,758.4,-1.3,758.4,12.0,16.0,40.0,13.6
329,2016-01-14 19:00:00,25.0,754.4,758.4,-1.3,758.4,12.0,16.0,40.0,13.6
330,2016-01-14 20:00:00,21.6,755.0,759.0,0.6,759.0,12.0,13.0,40.0,12.8
331,2016-01-14 21:00:00,21.6,755.0,759.0,0.6,759.0,12.0,13.0,40.0,12.8
332,2016-01-14 22:00:00,21.6,755.0,759.0,0.6,759.0,12.0,13.0,40.0,12.8
333,2016-01-14 23:00:00,21.8,755.6,759.6,0.6,759.6,12.0,14.0,40.0,14.6
334,2016-01-15 00:00:00,21.8,755.6,759.6,0.6,759.6,12.0,14.0,40.0,14.6
335,2016-01-15 01:00:00,21.8,755.6,759.6,0.6,759.6,12.0,14.0,40.0,14.6
336,2016-01-15 02:00:00,20.8,755.2,759.2,-0.4,759.2,10.0,13.0,40.0,14.5
337,2016-01-15 03:00:00,20.8,755.2,759.2,-0.4,759.2,10.0,13.0,40.0,14.5
338,2016-01-15 04:00:00,20.8,755.2,759.2,-0.4,759.2,10.0,13.0,40.0,14.5
339,2016-01-15 05:00:00,21.5,754.9,758.9,-0.3,758.9,10.0,13.0,40.0,13.7
340,2016-01-15 06:00:00,21.5,754.9,758.9,-0.3,758.9,10.0,13.0,40.0,13.7
341,2016-01-15 07:00:00,21.5,754.9,758.9,-0.3,758.9,10.0,13.0,40.0,13.7
342,2016-01-15 08:00:00,23.9,756.0,760.0,1.1,760.0,10.0,11.0,40.0,14.2
343,2016-01-15 09:00:00,23.9,756.0,760.0,1.1,760.0,10.0,11.0,40.0,14.2
344,2016-01-15 10:00:00,23.9,756.0,760.0,1.1,760.0,10.0,11.0,40.0,14.2
345,2016-01-15 11:00:00,28.7,756.0,759.9,0.0,759.9,4.0,9.0,40.0,14.4
346,2016-01-15 12:00:00,28.7,756.0,759.9,0.0,759.9,4.0,9.0,40.0,14.4
347,2016-01-15 13:00:00,28.7,756.0,759.9,0.0,759.9,4.0,9.0,40.0,14.4
348,2016-01-15 14:00:00,33.1,754.9,758.7,-1.1,758.7,8.0,11.0,40.0,14.7
349,2016-01-15 15:00:00,33.1,754.9,758.7,-1.1,758.7,8.0,11.0,40.0,14.7
350,2016-01-15 16:00:00,33.1,754.9,758.7,-1.1,758.7,8.0,11.0,40.0,14.7
351,2016-01-15 17:00:00,30.8,753.9,757.8,-1.0,757.8,11.0,15.0,40.0,15.3
352,2016-01-15 18:00:00,30.8,753.9,757.8,-1.0,757.8,11.0,15.0,40.0,15.3
353,2016-01-15 19:00:00,30.8,753.9,757.8,-1.0,757.8,11.0,15.0,40.0,15.3
354,2016-01-15 20:00:00,25.3,754.7,758.7,0.8,758.7,9.0,12.0,40.0,14.0
355,2016-01-15 21:00:00,25.3,754.7,758.7,0.8,758.7,9.0,12.0,40.0,14.0
356,2016-01-15 22:00:00,25.3,754.7,758.7,0.8,758.7,9.0,12.0,40.0,14.0
357,2016-01-15 23:00:00,22.0,755.5,759.5,0.8,759.5,6.0,7.0,40.0,13.6
358,2016-01-16 00:00:00,22.0,755.5,759.5,0.8,759.5,6.0,7.0,40.0,13.6
359,2016-01-16 01:00:00,22.0,755.5,759.5,0.8,759.5,6.0,7.0,40.0,13.6
360,2016-01-16 02:00:00,20.5,755.2,759.2,-0.3,759.2,2.0,4.0,40.0,13.2
361,2016-01-16 03:00:00,20.5,755.2,759.2,-0.3,759.2,2.0,4.0,40.0,13.2
362,2016-01-16 04:00:00,20.5,755.2,759.2,-0.3,759.2,2.0,4.0,40.0,13.2
363,2016-01-16 05:00:00,20.0,754.6,758.6,-0.6,758.6,4.0,5.0,40.0,13.2
364,2016-01-16 06:00:00,20.0,754.6,758.6,-0.6,758.6,4.0,5.0,40.0,13.2
365,2016-01-16 07:00:00,20.0,754.6,758.6,-0.6,758.6,4.0,5.0,40.0,13.2
366,2016-01-16 08:00:00,21.8,755.8,759.7,1.2,759.7,8.0,8.0,40.0,13.1
367,2016-01-16 09:00:00,21.8,755.8,759.7,1.2,759.7,8.0,8.0,40.0,13.1
368,2016-01-16 10:00:00,21.8,755.8,759.7,1.2,759.7,8.0,8.0,40.0,13.1
369,2016-01-16 11:00:00,29.8,756.2,760.1,0.4,760.1,8.0,10.0,40.0,15.3
370,2016-01-16 12:00:00,29.8,756.2,760.1,0.4,760.1,8.0,10.0,40.0,15.3
371,2016-01-16 13:00:00,29.8,756.2,760.1,0.4,760.1,8.0,10.0,40.0,15.3
372,2016-01-16 14:00:00,31.4,755.6,759.8,-0.6,759.8,7.0,9.0,40.0,16.3
373,2016-01-16 15:00:00,31.4,755.6,759.8,-0.6,759.8,7.0,9.0,40.0,16.3
374,2016-01-16 16:00:00,31.4,755.6,759.8,-0.6,759.8,7.0,9.0,40.0,16.3
375,2016-01-16 17:00:00,29.2,754.3,758.4,-1.3,758.4,8.0,10.0,30.0,16.0
376,2016-01-16 18:00:00,29.2,754.3,758.4,-1.3,758.4,8.0,10.0,30.0,16.0
377,2016-01-16 19:00:00,29.2,754.3,758.4,-1.3,758.4,8.0,10.0,30.0,16.0
378,2016-01-16 20:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
379,2016-01-16 21:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
380,2016-01-16 22:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
381,2016-01-16 23:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
382,2016-01-17 00:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
383,2016-01-17 01:00:00,25.7,754.7,758.8,0.4,758.8,10.0,13.0,25.0,14.8
384,2016-01-17 02:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
385,2016-01-17 03:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
386,2016-01-17 04:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
387,2016-01-17 05:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
388,2016-01-17 06:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
389,2016-01-17 07:00:00,22.8,754.9,758.9,-0.003512219083875732,758.9,3.0,5.0,30.0,14.8
390,2016-01-17 08:00:00,24.4,755.7,759.7,-0.003512219083875732,759.7,6.0,8.0,20.0,14.7
391,2016-01-17 09:00:00,24.4,755.7,759.7,-0.003512219083875732,759.7,6.0,8.0,20.0,14.7
392,2016-01-17 10:00:00,24.4,755.7,759.7,-0.003512219083875732,759.7,6.0,8.0,20.0,14.7
393,2016-01-17 11:00:00,29.6,755.7,759.8,0.0,759.8,5.0,7.0,7.0,16.2
394,2016-01-17 12:00:00,29.6,755.7,759.8,0.0,759.8,5.0,7.0,7.0,16.2
395,2016-01-17 13:00:00,29.6,755.7,759.8,0.0,759.8,5.0,7.0,7.0,16.2
396,2016-01-17 14:00:00,35.4,754.9,759.1,-0.8,759.1,6.0,8.0,10.0,16.7
397,2016-01-17 15:00:00,35.4,754.9,759.1,-0.8,759.1,6.0,8.0,10.0,16.7
398,2016-01-17 16:00:00,35.4,754.9,759.1,-0.8,759.1,6.0,8.0,10.0,16.7
399,2016-01-17 17:00:00,28.5,753.9,757.8,-1.0,757.8,6.0,7.0,9.0,15.8
400,2016-01-17 18:00:00,28.5,753.9,757.8,-1.0,757.8,6.0,7.0,9.0,15.8
401,2016-01-17 19:00:00,28.5,753.9,757.8,-1.0,757.8,6.0,7.0,9.0,15.8
402,2016-01-17 20:00:00,24.5,754.2,758.2,0.3,758.2,5.0,6.0,9.0,15.1
403,2016-01-17 21:00:00,24.5,754.2,758.2,0.3,758.2,5.0,6.0,9.0,15.1
404,2016-01-17 22:00:00,24.5,754.2,758.2,0.3,758.2,5.0,6.0,9.0,15.1
405,2016-01-17 23:00:00,21.5,754.6,758.5,0.4,758.5,3.0,5.0,20.0,14.7
406,2016-01-18 00:00:00,21.5,754.6,758.5,0.4,758.5,3.0,5.0,20.0,14.7
407,2016-01-18 01:00:00,21.5,754.6,758.5,0.4,758.5,3.0,5.0,20.0,14.7
408,2016-01-18 02:00:00,18.8,754.6,758.6,0.0,758.6,3.0,4.0,20.0,14.1
409,2016-01-18 03:00:00,18.8,754.6,758.6,0.0,758.6,3.0,4.0,20.0,14.1
410,2016-01-18 04:00:00,18.8,754.6,758.6,0.0,758.6,3.0,4.0,20.0,14.1
411,2016-01-18 05:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
412,2016-01-18 06:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
413,2016-01-18 07:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
414,2016-01-18 08:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
415,2016-01-18 09:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
416,2016-01-18 10:00:00,18.3,755.2,759.2,0.6,759.2,2.0,3.0,20.0,14.2
417,2016-01-18 11:00:00,29.6,755.8,760.0,-0.003512219083875732,760.0,2.0,3.0,15.0,16.8
418,2016-01-18 12:00:00,29.6,755.8,760.0,-0.003512219083875732,760.0,2.0,3.0,15.0,16.8
419,2016-01-18 13:00:00,29.6,755.8,760.0,-0.003512219083875732,760.0,2.0,3.0,15.0,16.8
420,2016-01-18 14:00:00,29.3,755.2,759.1,-0.6,759.1,5.0,7.0,20.0,16.4
421,2016-01-18 15:00:00,29.3,755.2,759.1,-0.6,759.1,5.0,7.0,20.0,16.4
422,2016-01-18 16:00:00,29.3,755.2,759.1,-0.6,759.1,5.0,7.0,20.0,16.4
423,2016-01-18 17:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
424,2016-01-18 18:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
425,2016-01-18 19:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
426,2016-01-18 20:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
427,2016-01-18 21:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
428,2016-01-18 22:00:00,28.6,754.2,758.1,-1.0,758.1,6.0,7.0,20.0,16.4
429,2016-01-18 23:00:00,19.5,754.9,759.0,-0.003512219083875732,759.0,8.0,9.0,15.0,14.8
430,2016-01-19 00:00:00,19.5,754.9,759.0,-0.003512219083875732,759.0,8.0,9.0,15.0,14.8
431,2016-01-19 01:00:00,19.5,754.9,759.0,-0.003512219083875732,759.0,8.0,9.0,15.0,14.8
432,2016-01-19 02:00:00,22.0,754.3,758.5,-0.6,758.5,7.0,10.0,20.0,16.0
433,2016-01-19 03:00:00,22.0,754.3,758.5,-0.6,758.5,7.0,10.0,20.0,16.0
434,2016-01-19 04:00:00,22.0,754.3,758.5,-0.6,758.5,7.0,10.0,20.0,16.0
435,2016-01-19 05:00:00,21.0,754.2,758.3,-0.1,758.3,5.0,7.0,20.0,14.8
436,2016-01-19 06:00:00,21.0,754.2,758.3,-0.1,758.3,5.0,7.0,20.0,14.8
437,2016-01-19 07:00:00,21.0,754.2,758.3,-0.1,758.3,5.0,7.0,20.0,14.8
438,2016-01-19 08:00:00,25.0,754.9,758.8,0.7,758.8,8.0,9.0,40.0,16.1
439,2016-01-19 09:00:00,25.0,754.9,758.8,0.7,758.8,8.0,9.0,40.0,16.1
440,2016-01-19 10:00:00,25.0,754.9,758.8,0.7,758.8,8.0,9.0,40.0,16.1
441,2016-01-19 11:00:00,30.7,754.6,758.5,-0.3,758.5,10.0,12.0,40.0,16.9
442,2016-01-19 12:00:00,30.7,754.6,758.5,-0.3,758.5,10.0,12.0,40.0,16.9
443,2016-01-19 13:00:00,30.7,754.6,758.5,-0.3,758.5,10.0,12.0,40.0,16.9
444,2016-01-19 14:00:00,30.9,753.7,757.6,-0.9,757.6,7.0,9.0,40.0,16.8
445,2016-01-19 15:00:00,30.9,753.7,757.6,-0.9,757.6,7.0,9.0,40.0,16.8
446,2016-01-19 16:00:00,30.9,753.7,757.6,-0.9,757.6,7.0,9.0,40.0,16.8
447,2016-01-19 17:00:00,25.9,752.5,756.4,-1.2,756.4,9.0,13.0,30.0,16.6
448,2016-01-19 18:00:00,25.9,752.5,756.4,-1.2,756.4,9.0,13.0,30.0,16.6
449,2016-01-19 19:00:00,25.9,752.5,756.4,-1.2,756.4,9.0,13.0,30.0,16.6
450,2016-01-19 20:00:00,22.8,752.8,756.7,0.3,756.7,5.0,8.0,30.0,15.8
451,2016-01-19 21:00:00,22.8,752.8,756.7,0.3,756.7,5.0,8.0,30.0,15.8
452,2016-01-19 22:00:00,22.8,752.8,756.7,0.3,756.7,5.0,8.0,30.0,15.8
453,2016-01-19 23:00:00,23.7,753.6,757.6,0.8,757.6,10.0,11.0,40.0,16.1
454,2016-01-20 00:00:00,23.7,753.6,757.6,0.8,757.6,10.0,11.0,40.0,16.1
455,2016-01-20 01:00:00,23.7,753.6,757.6,0.8,757.6,10.0,11.0,40.0,16.1
456,2016-01-20 02:00:00,22.0,752.5,756.4,-1.1,756.4,6.0,10.0,40.0,16.0
457,2016-01-20 03:00:00,22.0,752.5,756.4,-1.1,756.4,6.0,10.0,40.0,16.0
458,2016-01-20 04:00:00,22.0,752.5,756.4,-1.1,756.4,6.0,10.0,40.0,16.0
459,2016-01-20 05:00:00,18.5,752.2,756.3,-0.3,756.3,6.0,8.0,71.0,14.7
460,2016-01-20 06:00:00,18.5,752.2,756.3,-0.3,756.3,6.0,8.0,71.0,14.7
461,2016-01-20 07:00:00,18.5,752.2,756.3,-0.3,756.3,6.0,8.0,71.0,14.7
462,2016-01-20 08:00:00,24.3,753.4,757.3,1.2,757.3,6.0,9.0,30.0,16.9
463,2016-01-20 09:00:00,24.3,753.4,757.3,1.2,757.3,6.0,9.0,30.0,16.9
464,2016-01-20 10:00:00,24.3,753.4,757.3,1.2,757.3,6.0,9.0,30.0,16.9
465,2016-01-20 11:00:00,29.8,754.0,757.9,0.6,757.9,5.0,8.0,30.0,16.4
466,2016-01-20 12:00:00,29.8,754.0,757.9,0.6,757.9,5.0,8.0,30.0,16.4
467,2016-01-20 13:00:00,29.8,754.0,757.9,0.6,757.9,5.0,8.0,30.0,16.4
468,2016-01-20 14:00:00,27.8,753.7,757.6,-0.3,757.6,7.0,10.0,20.0,16.0
469,2016-01-20 15:00:00,27.8,753.7,757.6,-0.3,757.6,7.0,10.0,20.0,16.0
470,2016-01-20 16:00:00,27.8,753.7,757.6,-0.3,757.6,7.0,10.0,20.0,16.0
471,2016-01-20 17:00:00,28.4,752.4,756.3,-1.3,756.3,8.0,11.0,20.0,17.9
472,2016-01-20 18:00:00,28.4,752.4,756.3,-1.3,756.3,8.0,11.0,20.0,17.9
473,2016-01-20 19:00:00,28.4,752.4,756.3,-1.3,756.3,8.0,11.0,20.0,17.9
474,2016-01-20 20:00:00,27.3,753.2,757.1,0.8,757.1,8.0,11.0,20.0,17.7
475,2016-01-20 21:00:00,27.3,753.2,757.1,0.8,757.1,8.0,11.0,20.0,17.7
476,2016-01-20 22:00:00,27.3,753.2,757.1,0.8,757.1,8.0,11.0,20.0,17.7
477,2016-01-20 23:00:00,24.2,753.9,757.9,0.7,757.9,6.0,7.0,20.0,16.5
478,2016-01-21 00:00:00,24.2,753.9,757.9,0.7,757.9,6.0,7.0,20.0,16.5
479,2016-01-21 01:00:00,24.2,753.9,757.9,0.7,757.9,6.0,7.0,20.0,16.5
480,2016-01-21 02:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
481,2016-01-21 03:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
482,2016-01-21 04:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
483,2016-01-21 05:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
484,2016-01-21 06:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
485,2016-01-21 07:00:00,23.8,753.7,757.6,-0.2,757.6,5.0,8.0,30.0,16.7
486,2016-01-21 08:00:00,25.5,754.3,758.2,-0.003512219083875732,758.2,4.0,4.0,25.0,16.5
487,2016-01-21 09:00:00,25.5,754.3,758.2,-0.003512219083875732,758.2,4.0,4.0,25.0,16.5
488,2016-01-21 10:00:00,25.5,754.3,758.2,-0.003512219083875732,758.2,4.0,4.0,25.0,16.5
489,2016-01-21 11:00:00,28.9,754.6,758.5,0.3,758.5,10.0,10.0,25.0,17.0
490,2016-01-21 12:00:00,28.9,754.6,758.5,0.3,758.5,10.0,10.0,25.0,17.0
491,2016-01-21 13:00:00,28.9,754.6,758.5,0.3,758.5,10.0,10.0,25.0,17.0
492,2016-01-21 14:00:00,29.3,754.0,758.1,-0.6,758.1,8.0,10.0,25.0,17.8
493,2016-01-21 15:00:00,29.3,754.0,758.1,-0.6,758.1,8.0,10.0,25.0,17.8
494,2016-01-21 16:00:00,29.3,754.0,758.1,-0.6,758.1,8.0,10.0,25.0,17.8
495,2016-01-21 17:00:00,29.8,753.4,757.5,-0.6,757.5,12.0,15.0,20.0,18.4
496,2016-01-21 18:00:00,29.8,753.4,757.5,-0.6,757.5,12.0,15.0,20.0,18.4
497,2016-01-21 19:00:00,29.8,753.4,757.5,-0.6,757.5,12.0,15.0,20.0,18.4
498,2016-01-21 20:00:00,27.2,754.2,758.3,0.8,758.3,9.0,11.0,25.0,18.8
499,2016-01-21 21:00:00,27.2,754.2,758.3,0.8,758.3,9.0,11.0,25.0,18.8
500,2016-01-21 22:00:00,27.2,754.2,758.3,0.8,758.3,9.0,11.0,25.0,18.8
501,2016-01-21 23:00:00,21.1,755.5,759.5,1.3,759.5,8.0,6.0,20.0,15.8
502,2016-01-22 00:00:00,21.1,755.5,759.5,1.3,759.5,8.0,6.0,20.0,15.8
503,2016-01-22 01:00:00,21.1,755.5,759.5,1.3,759.5,8.0,6.0,20.0,15.8
504,2016-01-22 02:00:00,20.4,755.1,759.1,-0.4,759.1,7.0,8.0,20.0,16.3
505,2016-01-22 03:00:00,20.4,755.1,759.1,-0.4,759.1,7.0,8.0,20.0,16.3
506,2016-01-22 04:00:00,20.4,755.1,759.1,-0.4,759.1,7.0,8.0,20.0,16.3
507,2016-01-22 05:00:00,18.3,754.8,758.8,-0.3,758.8,7.0,9.0,20.0,16.0
508,2016-01-22 06:00:00,18.3,754.8,758.8,-0.3,758.8,7.0,9.0,20.0,16.0
509,2016-01-22 07:00:00,18.3,754.8,758.8,-0.3,758.8,7.0,9.0,20.0,16.0
510,2016-01-22 08:00:00,19.1,755.9,760.0,1.1,760.0,8.0,9.0,20.0,16.0
511,2016-01-22 09:00:00,19.1,755.9,760.0,1.1,760.0,8.0,9.0,20.0,16.0
512,2016-01-22 10:00:00,19.1,755.9,760.0,1.1,760.0,8.0,9.0,20.0,16.0
513,2016-01-22 11:00:00,27.9,755.9,759.8,0.0,759.8,9.0,12.0,20.0,18.4
514,2016-01-22 12:00:00,27.9,755.9,759.8,0.0,759.8,9.0,12.0,20.0,18.4
515,2016-01-22 13:00:00,27.9,755.9,759.8,0.0,759.8,9.0,12.0,20.0,18.4
516,2016-01-22 14:00:00,29.2,755.5,759.4,-0.4,759.4,11.0,15.0,40.0,18.6
517,2016-01-22 15:00:00,29.2,755.5,759.4,-0.4,759.4,11.0,15.0,40.0,18.6
518,2016-01-22 16:00:00,29.2,755.5,759.4,-0.4,759.4,11.0,15.0,40.0,18.6
519,2016-01-22 17:00:00,27.3,754.6,758.5,-0.9,758.5,12.0,15.0,40.0,18.4
520,2016-01-22 18:00:00,27.3,754.6,758.5,-0.9,758.5,12.0,15.0,40.0,18.4
521,2016-01-22 19:00:00,27.3,754.6,758.5,-0.9,758.5,12.0,15.0,40.0,18.4
522,2016-01-22 20:00:00,24.1,754.9,758.8,0.3,758.8,9.0,12.0,40.0,17.3
523,2016-01-22 21:00:00,24.1,754.9,758.8,0.3,758.8,9.0,12.0,40.0,17.3
524,2016-01-22 22:00:00,24.1,754.9,758.8,0.3,758.8,9.0,12.0,40.0,17.3
525,2016-01-22 23:00:00,20.1,755.3,759.4,0.4,759.4,7.0,9.0,40.0,15.8
526,2016-01-23 00:00:00,20.1,755.3,759.4,0.4,759.4,7.0,9.0,40.0,15.8
527,2016-01-23 01:00:00,20.1,755.3,759.4,0.4,759.4,7.0,9.0,40.0,15.8
528,2016-01-23 02:00:00,18.3,755.2,759.2,-0.1,759.2,6.0,8.0,40.0,15.2
529,2016-01-23 03:00:00,18.3,755.2,759.2,-0.1,759.2,6.0,8.0,40.0,15.2
530,2016-01-23 04:00:00,18.3,755.2,759.2,-0.1,759.2,6.0,8.0,40.0,15.2
531,2016-01-23 05:00:00,18.8,754.3,758.4,-0.9,758.4,5.0,6.0,40.0,15.4
532,2016-01-23 06:00:00,18.8,754.3,758.4,-0.9,758.4,5.0,6.0,40.0,15.4
533,2016-01-23 07:00:00,18.8,754.3,758.4,-0.9,758.4,5.0,6.0,40.0,15.4
534,2016-01-23 08:00:00,19.3,755.2,759.2,0.9,759.2,3.0,6.0,20.0,15.9
535,2016-01-23 09:00:00,19.3,755.2,759.2,0.9,759.2,3.0,6.0,20.0,15.9
