,Local time in Cape Town,T,Po,P,Pa,U,DD,Ff,ff10,Td
8549,2019-12-23 07:00:00,16.8,755.5,759.6,-0.3,759.6,Wind blowing from the west-southwest,4.0,5.0,16.0
8550,2019-12-23 08:00:00,19.5,756.2,760.3,0.7,760.3,Wind blowing from the south-southwest,6.0,7.0,16.3
8551,2019-12-23 09:00:00,19.5,756.2,760.3,0.7,760.3,Wind blowing from the south-southwest,6.0,7.0,16.3
8552,2019-12-23 10:00:00,19.5,756.2,760.3,0.7,760.3,Wind blowing from the south-southwest,6.0,7.0,16.3
8553,2019-12-23 11:00:00,22.6,756.1,760.1,-0.1,760.1,Wind blowing from the south,6.0,6.926041261191125,15.0
8554,2019-12-23 12:00:00,22.6,756.1,760.1,-0.1,760.1,Wind blowing from the south,6.0,6.926041261191125,15.0
8555,2019-12-23 13:00:00,22.6,756.1,760.1,-0.1,760.1,Wind blowing from the south,6.0,6.926041261191125,15.0
8556,2019-12-23 14:00:00,23.0,755.3,759.4,-0.8,759.4,Wind blowing from the south,7.0,9.0,15.1
8557,2019-12-23 15:00:00,23.0,755.3,759.4,-0.8,759.4,Wind blowing from the south,7.0,9.0,15.1
8558,2019-12-23 16:00:00,23.0,755.3,759.4,-0.8,759.4,Wind blowing from the south,7.0,9.0,15.1
8559,2019-12-23 17:00:00,21.4,754.4,758.5,-0.9,758.5,Wind blowing from the south-southeast,7.0,9.0,13.4
8560,2019-12-23 18:00:00,21.4,754.4,758.5,-0.9,758.5,Wind blowing from the south-southeast,7.0,9.0,13.4
8561,2019-12-23 19:00:00,21.4,754.4,758.5,-0.9,758.5,Wind blowing from the south-southeast,7.0,9.0,13.4
8562,2019-12-23 20:00:00,18.1,755.2,759.3,0.8,759.3,Wind blowing from the south,6.0,8.0,12.0
8563,2019-12-23 21:00:00,18.1,755.2,759.3,0.8,759.3,Wind blowing from the south,6.0,8.0,12.0
8564,2019-12-23 22:00:00,18.1,755.2,759.3,0.8,759.3,Wind blowing from the south,6.0,8.0,12.0
8565,2019-12-23 23:00:00,15.2,756.1,760.3,0.9,760.3,Wind blowing from the south-east,2.0,3.0,13.0
8566,2019-12-24 00:00:00,15.2,756.1,760.3,0.9,760.3,Wind blowing from the south-east,2.0,3.0,13.0
8567,2019-12-24 01:00:00,15.2,756.1,760.3,0.9,760.3,Wind blowing from the south-east,2.0,3.0,13.0
8568,2019-12-24 02:00:00,14.2,755.0,759.1,-1.1,759.1,Wind blowing from the north-east,2.0,2.0,12.3
8569,2019-12-24 03:00:00,14.2,755.0,759.1,-1.1,759.1,Wind blowing from the north-east,2.0,2.0,12.3
8570,2019-12-24 04:00:00,14.2,755.0,759.1,-1.1,759.1,Wind blowing from the north-east,2.0,2.0,12.3
8571,2019-12-24 05:00:00,15.7,754.9,759.0,-0.1,759.0,Wind blowing from the north,4.0,5.0,14.2
8572,2019-12-24 06:00:00,15.7,754.9,759.0,-0.1,759.0,Wind blowing from the north,4.0,5.0,14.2
8573,2019-12-24 07:00:00,15.7,754.9,759.0,-0.1,759.0,Wind blowing from the north,4.0,5.0,14.2
8574,2019-12-24 08:00:00,15.7,754.9,759.0,0.0,759.0,Wind blowing from the north,4.0,8.0,14.2
8575,2019-12-24 09:00:00,15.7,754.9,759.0,0.0,759.0,Wind blowing from the north,4.0,8.0,14.2
8576,2019-12-24 10:00:00,15.7,754.9,759.0,0.0,759.0,Wind blowing from the north,4.0,8.0,14.2
8577,2019-12-24 11:00:00,21.7,756.1,760.1,1.2,760.1,Wind blowing from the north-west,7.0,10.0,12.9
8578,2019-12-24 12:00:00,21.7,756.1,760.1,1.2,760.1,Wind blowing from the north-west,7.0,10.0,12.9
8579,2019-12-24 13:00:00,21.7,756.1,760.1,1.2,760.1,Wind blowing from the north-west,7.0,10.0,12.9
8580,2019-12-24 14:00:00,21.9,755.7,759.8,-0.4,759.8,Wind blowing from the north-west,8.0,11.0,12.8
8581,2019-12-24 15:00:00,21.9,755.7,759.8,-0.4,759.8,Wind blowing from the north-west,8.0,11.0,12.8
8582,2019-12-24 16:00:00,21.9,755.7,759.8,-0.4,759.8,Wind blowing from the north-west,8.0,11.0,12.8
8583,2019-12-24 17:00:00,17.290362293352135,755.5,759.6,-0.2,759.6,Wind blowing from the south-west,4.0,5.0,14.5
8584,2019-12-24 18:00:00,17.290362293352135,755.5,759.6,-0.2,759.6,Wind blowing from the south-west,4.0,5.0,14.5
8585,2019-12-24 19:00:00,17.290362293352135,755.5,759.6,-0.2,759.6,Wind blowing from the south-west,4.0,5.0,14.5
8586,2019-12-24 20:00:00,18.1,755.8,760.0,0.3,760.0,Wind blowing from the west-southwest,5.0,7.0,11.5
8587,2019-12-24 21:00:00,18.1,755.8,760.0,0.3,760.0,Wind blowing from the west-southwest,5.0,7.0,11.5
8588,2019-12-24 22:00:00,18.1,755.8,760.0,0.3,760.0,Wind blowing from the west-southwest,5.0,7.0,11.5
8589,2019-12-24 23:00:00,15.4,756.1,760.3,0.3,760.3,Wind blowing from the north-east,1.0,3.0,11.0
8590,2019-12-25 00:00:00,15.4,756.1,760.3,0.3,760.3,Wind blowing from the north-east,1.0,3.0,11.0
8591,2019-12-25 01:00:00,15.4,756.1,760.3,0.3,760.3,Wind blowing from the north-east,1.0,3.0,11.0
8592,2019-12-25 02:00:00,15.1,755.8,759.9,-0.3,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8593,2019-12-25 03:00:00,15.1,755.8,759.9,-0.3,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8594,2019-12-25 04:00:00,15.1,755.8,759.9,-0.3,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8595,2019-12-25 05:00:00,15.1,755.8,759.9,0.0,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8596,2019-12-25 06:00:00,15.1,755.8,759.9,0.0,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8597,2019-12-25 07:00:00,15.1,755.8,759.9,0.0,759.9,Wind blowing from the north-west,2.0,3.0,12.3
8598,2019-12-25 08:00:00,18.7,756.0,760.1,0.2,760.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
8599,2019-12-25 09:00:00,18.7,756.0,760.1,0.2,760.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
8600,2019-12-25 10:00:00,18.7,756.0,760.1,0.2,760.1,Wind blowing from the north-northwest,6.0,6.926041261191125,10.1
8601,2019-12-25 11:00:00,20.1,756.0,760.0,0.0,760.0,Wind blowing from the north-west,10.0,13.0,7.7
8602,2019-12-25 12:00:00,20.1,756.0,760.0,0.0,760.0,Wind blowing from the north-west,10.0,13.0,7.7
8603,2019-12-25 13:00:00,20.1,756.0,760.0,0.0,760.0,Wind blowing from the north-west,10.0,13.0,7.7
8604,2019-12-25 14:00:00,20.5,755.9,760.0,-0.1,760.0,Wind blowing from the west-northwest,9.0,10.0,7.6
8605,2019-12-25 15:00:00,20.5,755.9,760.0,-0.1,760.0,Wind blowing from the west-northwest,9.0,10.0,7.6
8606,2019-12-25 16:00:00,20.5,755.9,760.0,-0.1,760.0,Wind blowing from the west-northwest,9.0,10.0,7.6
8607,2019-12-25 17:00:00,18.7,755.2,759.3,-0.7,759.3,Wind blowing from the west-northwest,7.0,8.0,11.8
8608,2019-12-25 18:00:00,18.7,755.2,759.3,-0.7,759.3,Wind blowing from the west-northwest,7.0,8.0,11.8
8609,2019-12-25 19:00:00,18.7,755.2,759.3,-0.7,759.3,Wind blowing from the west-northwest,7.0,8.0,11.8
8610,2019-12-25 20:00:00,18.7,755.2,759.3,0.0,759.3,Wind blowing from the west-northwest,7.0,6.926041261191125,11.8
8611,2019-12-25 21:00:00,18.7,755.2,759.3,0.0,759.3,Wind blowing from the west-northwest,7.0,6.926041261191125,11.8
8612,2019-12-25 22:00:00,18.7,755.2,759.3,0.0,759.3,Wind blowing from the west-northwest,7.0,6.926041261191125,11.8
8613,2019-12-25 23:00:00,17.0,756.0,760.1,0.8,760.1,Wind blowing from the north-northwest,5.0,7.0,12.9
8614,2019-12-26 00:00:00,17.0,756.0,760.1,0.8,760.1,Wind blowing from the north-northwest,5.0,7.0,12.9
8615,2019-12-26 01:00:00,17.0,756.0,760.1,0.8,760.1,Wind blowing from the north-northwest,5.0,7.0,12.9
8616,2019-12-26 02:00:00,16.3,755.1,759.1,-0.9,759.1,Wind blowing from the north,6.0,8.0,11.6
8617,2019-12-26 03:00:00,16.3,755.1,759.1,-0.9,759.1,Wind blowing from the north,6.0,8.0,11.6
8618,2019-12-26 04:00:00,16.3,755.1,759.1,-0.9,759.1,Wind blowing from the north,6.0,8.0,11.6
8619,2019-12-26 05:00:00,15.8,754.3,758.5,-0.8,758.5,Wind blowing from the north,7.0,9.0,11.8
8620,2019-12-26 06:00:00,15.8,754.3,758.5,-0.8,758.5,Wind blowing from the north,7.0,9.0,11.8
8621,2019-12-26 07:00:00,15.8,754.3,758.5,-0.8,758.5,Wind blowing from the north,7.0,9.0,11.8
8622,2019-12-26 08:00:00,15.7,755.4,759.5,1.1,759.5,Wind blowing from the north,7.0,8.0,14.3
8623,2019-12-26 09:00:00,15.7,755.4,759.5,1.1,759.5,Wind blowing from the north,7.0,8.0,14.3
8624,2019-12-26 10:00:00,15.7,755.4,759.5,1.1,759.5,Wind blowing from the north,7.0,8.0,14.3
8625,2019-12-26 11:00:00,15.7,755.4,759.5,0.0,759.5,Wind blowing from the north,7.0,10.0,14.3
8626,2019-12-26 12:00:00,15.7,755.4,759.5,0.0,759.5,Wind blowing from the north,7.0,10.0,14.3
8627,2019-12-26 13:00:00,15.7,755.4,759.5,0.0,759.5,Wind blowing from the north,7.0,10.0,14.3
8628,2019-12-26 14:00:00,17.1,756.9,761.0,1.5,761.0,Wind blowing from the west-southwest,7.0,6.926041261191125,9.6
8629,2019-12-26 15:00:00,17.1,756.9,761.0,1.5,761.0,Wind blowing from the west-southwest,7.0,6.926041261191125,9.6
8630,2019-12-26 16:00:00,17.1,756.9,761.0,1.5,761.0,Wind blowing from the west-southwest,7.0,6.926041261191125,9.6
8631,2019-12-26 17:00:00,18.1,757.9,762.1,1.0,762.1,Wind blowing from the west,8.0,9.0,5.5
8632,2019-12-26 18:00:00,18.1,757.9,762.1,1.0,762.1,Wind blowing from the west,8.0,9.0,5.5
8633,2019-12-26 19:00:00,18.1,757.9,762.1,1.0,762.1,Wind blowing from the west,8.0,9.0,5.5
8634,2019-12-26 20:00:00,18.1,757.9,762.1,0.0,762.1,Wind blowing from the west,8.0,6.926041261191125,5.5
8635,2019-12-26 21:00:00,18.1,757.9,762.1,0.0,762.1,Wind blowing from the west,8.0,6.926041261191125,5.5
8636,2019-12-26 22:00:00,18.1,757.9,762.1,0.0,762.1,Wind blowing from the west,8.0,6.926041261191125,5.5
8637,2019-12-26 23:00:00,15.3,761.8,765.9,3.9,765.9,Wind blowing from the east,2.0,6.926041261191125,7.7
8638,2019-12-27 00:00:00,15.3,761.8,765.9,3.9,765.9,Wind blowing from the east,2.0,6.926041261191125,7.7
8639,2019-12-27 01:00:00,15.3,761.8,765.9,3.9,765.9,Wind blowing from the east,2.0,6.926041261191125,7.7
8640,2019-12-27 02:00:00,13.6,762.7,766.8,0.9,766.8,Wind blowing from the east,2.0,6.926041261191125,9.9
8641,2019-12-27 03:00:00,13.6,762.7,766.8,0.9,766.8,Wind blowing from the east,2.0,6.926041261191125,9.9
8642,2019-12-27 04:00:00,13.6,762.7,766.8,0.9,766.8,Wind blowing from the east,2.0,6.926041261191125,9.9
8643,2019-12-27 05:00:00,12.7,763.1,767.4,0.4,767.4,Wind blowing from the east,1.0,2.0,11.5
8644,2019-12-27 06:00:00,12.7,763.1,767.4,0.4,767.4,Wind blowing from the east,1.0,2.0,11.5
8645,2019-12-27 07:00:00,12.7,763.1,767.4,0.4,767.4,Wind blowing from the east,1.0,2.0,11.5
8646,2019-12-27 08:00:00,17.2,764.5,768.7,1.4,768.7,Wind blowing from the south-southeast,4.0,6.0,10.1
8647,2019-12-27 09:00:00,17.2,764.5,768.7,1.4,768.7,Wind blowing from the south-southeast,4.0,6.0,10.1
8648,2019-12-27 10:00:00,17.2,764.5,768.7,1.4,768.7,Wind blowing from the south-southeast,4.0,6.0,10.1
8649,2019-12-27 11:00:00,20.4,763.9,767.9,-0.6,767.9,Wind blowing from the south-southeast,8.0,9.0,6.5
8650,2019-12-27 12:00:00,20.4,763.9,767.9,-0.6,767.9,Wind blowing from the south-southeast,8.0,9.0,6.5
8651,2019-12-27 13:00:00,20.4,763.9,767.9,-0.6,767.9,Wind blowing from the south-southeast,8.0,9.0,6.5
8652,2019-12-27 14:00:00,21.2,762.6,766.9,-1.3,766.9,Wind blowing from the south,12.0,15.0,9.7
8653,2019-12-27 15:00:00,21.2,762.6,766.9,-1.3,766.9,Wind blowing from the south,12.0,15.0,9.7
8654,2019-12-27 16:00:00,21.2,762.6,766.9,-1.3,766.9,Wind blowing from the south,12.0,15.0,9.7
8655,2019-12-27 17:00:00,20.8,760.9,765.4,-1.7,765.4,Wind blowing from the south-southeast,13.0,17.0,9.7
8656,2019-12-27 18:00:00,20.8,760.9,765.4,-1.7,765.4,Wind blowing from the south-southeast,13.0,17.0,9.7
8657,2019-12-27 19:00:00,20.8,760.9,765.4,-1.7,765.4,Wind blowing from the south-southeast,13.0,17.0,9.7
8658,2019-12-27 20:00:00,18.9,760.6,765.0,-0.3,765.0,Wind blowing from the south-southeast,10.0,15.0,8.9
8659,2019-12-27 21:00:00,18.9,760.6,765.0,-0.3,765.0,Wind blowing from the south-southeast,10.0,15.0,8.9
8660,2019-12-27 22:00:00,18.9,760.6,765.0,-0.3,765.0,Wind blowing from the south-southeast,10.0,15.0,8.9
8661,2019-12-27 23:00:00,16.2,759.6,763.7,-1.0,763.7,Wind blowing from the south-southeast,5.0,6.0,9.1
8662,2019-12-28 00:00:00,16.2,759.6,763.7,-1.0,763.7,Wind blowing from the south-southeast,5.0,6.0,9.1
8663,2019-12-28 01:00:00,16.2,759.6,763.7,-1.0,763.7,Wind blowing from the south-southeast,5.0,6.0,9.1
8664,2019-12-28 02:00:00,15.0,757.7,761.8,-1.9,761.8,Wind blowing from the south,4.0,6.926041261191125,9.6
8665,2019-12-28 03:00:00,15.0,757.7,761.8,-1.9,761.8,Wind blowing from the south,4.0,6.926041261191125,9.6
8666,2019-12-28 04:00:00,15.0,757.7,761.8,-1.9,761.8,Wind blowing from the south,4.0,6.926041261191125,9.6
8667,2019-12-28 05:00:00,9.7,756.7,760.9,-1.0,760.9,Wind blowing from the west-southwest,1.0,2.0,7.8
8668,2019-12-28 06:00:00,9.7,756.7,760.9,-1.0,760.9,Wind blowing from the west-southwest,1.0,2.0,7.8
8669,2019-12-28 07:00:00,9.7,756.7,760.9,-1.0,760.9,Wind blowing from the west-southwest,1.0,2.0,7.8
8670,2019-12-28 08:00:00,18.8,756.6,760.7,-0.1,760.7,Wind blowing from the south-southeast,4.0,8.0,9.6
8671,2019-12-28 09:00:00,18.8,756.6,760.7,-0.1,760.7,Wind blowing from the south-southeast,4.0,8.0,9.6
8672,2019-12-28 10:00:00,18.8,756.6,760.7,-0.1,760.7,Wind blowing from the south-southeast,4.0,8.0,9.6
8673,2019-12-28 11:00:00,25.1,756.0,760.0,-0.6,760.0,Wind blowing from the south-southeast,8.0,9.0,10.8
8674,2019-12-28 12:00:00,25.1,756.0,760.0,-0.6,760.0,Wind blowing from the south-southeast,8.0,9.0,10.8
8675,2019-12-28 13:00:00,25.1,756.0,760.0,-0.6,760.0,Wind blowing from the south-southeast,8.0,9.0,10.8
8676,2019-12-28 14:00:00,28.5,754.8,758.7,-1.2,758.7,Wind blowing from the south,6.0,8.0,9.4
8677,2019-12-28 15:00:00,28.5,754.8,758.7,-1.2,758.7,Wind blowing from the south,6.0,8.0,9.4
8678,2019-12-28 16:00:00,28.5,754.8,758.7,-1.2,758.7,Wind blowing from the south,6.0,8.0,9.4
8679,2019-12-28 17:00:00,26.5,753.6,757.6,-1.2,757.6,Wind blowing from the south,10.0,11.0,13.7
8680,2019-12-28 18:00:00,26.5,753.6,757.6,-1.2,757.6,Wind blowing from the south,10.0,11.0,13.7
8681,2019-12-28 19:00:00,26.5,753.6,757.6,-1.2,757.6,Wind blowing from the south,10.0,11.0,13.7
8682,2019-12-28 20:00:00,22.1,753.5,757.6,-0.1,757.6,Wind blowing from the south-southeast,9.0,11.0,11.7
8683,2019-12-28 21:00:00,22.1,753.5,757.6,-0.1,757.6,Wind blowing from the south-southeast,9.0,11.0,11.7
8684,2019-12-28 22:00:00,22.1,753.5,757.6,-0.1,757.6,Wind blowing from the south-southeast,9.0,11.0,11.7
8685,2019-12-28 23:00:00,19.4,753.8,757.9,0.3,757.9,Wind blowing from the south-southeast,10.0,13.0,12.5
8686,2019-12-29 00:00:00,19.4,753.8,757.9,0.3,757.9,Wind blowing from the south-southeast,10.0,13.0,12.5
8687,2019-12-29 01:00:00,19.4,753.8,757.9,0.3,757.9,Wind blowing from the south-southeast,10.0,13.0,12.5
8688,2019-12-29 02:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8689,2019-12-29 03:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8690,2019-12-29 04:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8691,2019-12-29 05:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8692,2019-12-29 06:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8693,2019-12-29 07:00:00,18.9,753.1,757.1,-0.7,757.1,Wind blowing from the south-southeast,10.0,13.0,12.8
8694,2019-12-29 08:00:00,18.0,752.4,756.5,0.004967367657722998,756.5,Wind blowing from the south,6.0,6.926041261191125,12.9
8695,2019-12-29 09:00:00,18.0,752.4,756.5,0.004967367657722998,756.5,Wind blowing from the south,6.0,6.926041261191125,12.9
8696,2019-12-29 10:00:00,18.0,752.4,756.5,0.004967367657722998,756.5,Wind blowing from the south,6.0,6.926041261191125,12.9
8697,2019-12-29 11:00:00,27.1,753.9,757.8,1.5,757.8,Wind blowing from the east-southeast,1.0,2.0,10.0
8698,2019-12-29 12:00:00,27.1,753.9,757.8,1.5,757.8,Wind blowing from the east-southeast,1.0,2.0,10.0
8699,2019-12-29 13:00:00,27.1,753.9,757.8,1.5,757.8,Wind blowing from the east-southeast,1.0,2.0,10.0
8700,2019-12-29 14:00:00,27.3,753.7,757.7,-0.2,757.7,Wind blowing from the south-southwest,8.0,11.0,14.5
8701,2019-12-29 15:00:00,27.3,753.7,757.7,-0.2,757.7,Wind blowing from the south-southwest,8.0,11.0,14.5
8702,2019-12-29 16:00:00,27.3,753.7,757.7,-0.2,757.7,Wind blowing from the south-southwest,8.0,11.0,14.5
8703,2019-12-29 17:00:00,25.2,753.1,757.0,-0.6,757.0,Wind blowing from the south-southwest,9.0,11.0,14.3
